precinct,office,party_detailed,party_simplified,votes,county_name,county_fips,jurisdiction_name,candidate,year,stage,state,special,writein,date
Benton-02,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Benton-02,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Benton-02,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Benton-02,US PRESIDENT,WE THE PEOPLE,OTHER,6,NORTHRIDGE COUNTY,18289,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Benton-02,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Benton-02,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Benton-02,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Benton-02,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-01,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-01,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-01,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,5,NORTHRIDGE COUNTY,18289,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-01,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-01,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-01,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-01,US PRESIDENT,REPUBLICAN,REPUBLICAN,565,NORTHRIDGE COUNTY,18289,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-01,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-01,US PRESIDENT,DEMOCRATIC,DEMOCRAT,236,NORTHRIDGE COUNTY,18289,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-01,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-01,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-01,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-01,US PRESIDENT,WE THE PEOPLE,OTHER,9,NORTHRIDGE COUNTY,18289,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-01,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-01,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-01,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-01,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-02,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-02,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-02,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,5,NORTHRIDGE COUNTY,18289,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-02,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-02,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,1,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-02,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-02,US PRESIDENT,REPUBLICAN,REPUBLICAN,512,NORTHRIDGE COUNTY,18289,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-02,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-02,US PRESIDENT,DEMOCRATIC,DEMOCRAT,190,NORTHRIDGE COUNTY,18289,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-02,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-02,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-02,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,1,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-02,US PRESIDENT,WE THE PEOPLE,OTHER,2,NORTHRIDGE COUNTY,18289,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-02,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-02,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-02,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-02,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-03,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-03,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-03,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,6,NORTHRIDGE COUNTY,18289,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-03,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-03,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-03,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-03,US PRESIDENT,REPUBLICAN,REPUBLICAN,542,NORTHRIDGE COUNTY,18289,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-03,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-03,US PRESIDENT,DEMOCRATIC,DEMOCRAT,305,NORTHRIDGE COUNTY,18289,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-03,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-03,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-03,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-03,US PRESIDENT,WE THE PEOPLE,OTHER,3,NORTHRIDGE COUNTY,18289,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-03,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-03,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-03,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-03,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-04,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-04,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-04,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,2,NORTHRIDGE COUNTY,18289,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-04,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-04,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-04,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-04,US PRESIDENT,REPUBLICAN,REPUBLICAN,348,NORTHRIDGE COUNTY,18289,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-04,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-04,US PRESIDENT,DEMOCRATIC,DEMOCRAT,126,NORTHRIDGE COUNTY,18289,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-04,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-04,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-04,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,1,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-04,US PRESIDENT,WE THE PEOPLE,OTHER,4,NORTHRIDGE COUNTY,18289,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-04,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-04,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-04,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-04,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-05,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-05,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-05,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,3,NORTHRIDGE COUNTY,18289,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-05,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-05,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-05,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-05,US PRESIDENT,REPUBLICAN,REPUBLICAN,393,NORTHRIDGE COUNTY,18289,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-05,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-05,US PRESIDENT,DEMOCRATIC,DEMOCRAT,227,NORTHRIDGE COUNTY,18289,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-05,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-05,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-05,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,1,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-05,US PRESIDENT,WE THE PEOPLE,OTHER,2,NORTHRIDGE COUNTY,18289,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-05,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-05,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-05,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-05,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-06,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-06,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-06,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,6,NORTHRIDGE COUNTY,18289,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-06,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-06,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-06,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-06,US PRESIDENT,REPUBLICAN,REPUBLICAN,411,NORTHRIDGE COUNTY,18289,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-06,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-06,US PRESIDENT,DEMOCRATIC,DEMOCRAT,238,NORTHRIDGE COUNTY,18289,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-06,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-06,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-06,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-06,US PRESIDENT,WE THE PEOPLE,OTHER,3,NORTHRIDGE COUNTY,18289,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-06,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-06,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-06,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-06,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-07,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-07,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-07,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,5,NORTHRIDGE COUNTY,18289,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-07,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-07,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-07,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-07,US PRESIDENT,REPUBLICAN,REPUBLICAN,260,NORTHRIDGE COUNTY,18289,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-07,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-07,US PRESIDENT,DEMOCRATIC,DEMOCRAT,187,NORTHRIDGE COUNTY,18289,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-07,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-07,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-07,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,1,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-07,US PRESIDENT,WE THE PEOPLE,OTHER,6,NORTHRIDGE COUNTY,18289,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Cleveland-07,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-07,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-07,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Cleveland-07,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Clinton-01,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Clinton-01,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Clinton-01,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,7,NORTHRIDGE COUNTY,18289,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Clinton-01,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Clinton-01,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Clinton-01,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Clinton-01,US PRESIDENT,REPUBLICAN,REPUBLICAN,711,NORTHRIDGE COUNTY,18289,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Clinton-01,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Clinton-01,US PRESIDENT,DEMOCRATIC,DEMOCRAT,129,NORTHRIDGE COUNTY,18289,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Clinton-01,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Clinton-01,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Clinton-01,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Clinton-01,US PRESIDENT,WE THE PEOPLE,OTHER,7,NORTHRIDGE COUNTY,18289,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
